Lag,Window,Total Trades,Total Units,Win Rate (%),Total PnL,Average PnL,Max Drawdown,Risk-Reward,Avg Win,Avg Loss,Average MAE,Max MAE,Average MFE,Max MFE,Winning PnL,Losing PnL,Avg Trade Efficiency (%),Sharpe-like Ratio,Sortino Ratio,Expectancy,Normalized PnL,PnL per Unit,Efficiency Ratio
6,1,33493,56975,20.532648613143046,-5092.749999999894,-0.15205416057086238,5102.7899999998945,2.4178853624310355,2.1351228733459453,-0.8830538066532692,-0.20351164422416515,-57.08000000000038,0.07182021616457249,40.98000000000002,14683.240000000067,-19775.98999999996,-11.778493700951767,-0.2428846213292553,-0.1288790177987809,-0.2633421944252037,-0.15205416057086238,-0.08938569548047202,-0.7471521403629214
6,2,32532,46552,16.156399852452967,-4964.8499999999385,-0.15261434894872553,4964.649999999936,2.7441809698360533,1.9395376712328787,-0.7067819843342013,-0.22112337083486874,-57.08000000000038,0.12907612504610871,55.24000000000024,10194.21000000001,-15159.059999999949,-9.323298311169886,-0.24759869383797728,-0.15069262490334062,-0.27923199940672766,-0.15261434894872553,-0.1066517013232501,-0.6901773809458404
6,3,31189,41168,14.54358908589567,-3777.6999999999794,-0.12112283176760971,3783.4399999999805,3.132065240477661,1.956688712522042,-0.6247279549718555,-0.22607275535177943,-39.74000000000024,0.13792160163305392,55.24000000000024,8875.539999999983,-12653.239999999962,-9.110930306306162,-0.18187147193493194,-0.13074281094888085,-0.24929732225672135,-0.12112283176760971,-0.09176301982121986,-0.5357692552520852
6,4,29990,38019,14.314771590530176,-2567.0699999999783,-0.08559753251083622,2568.2999999999784,3.4244397028943028,1.960528767761473,-0.5725108157414637,-0.2140257863732348,-57.0,0.129380682449705,55.24000000000024,8416.550000000003,-10983.61999999998,-8.689313543505934,-0.1233377888034726,-0.10081550119823864,-0.20991198506530145,-0.08559753251083622,-0.06752071332754618,-0.3999402780446492
6,5,28983,35993,14.82938274160715,-1512.169999999991,-0.052174378083703926,1522.0299999999907,3.581248749670827,1.9103536528617977,-0.5334322708070444,-0.20078873822585494,-57.0,0.10860228409757451,55.24000000000024,8210.700000000006,-9722.869999999997,-7.849542177630841,-0.07578410614242202,-0.06956499104629854,-0.1710339028006722,-0.052174378083703926,-0.04201289139554888,-0.2598471335828415
6,6,28241,35151,15.367727771679473,-1075.57999999997,-0.038085761835627986,1087.42999999997,3.593646681021559,1.9129493087557647,-0.5323142419254122,-0.18860049809378637,-57.0,0.08631505022249036,61.250000000000455,8302.200000000019,-9377.779999999988,-7.63971660950969,-0.055171366787119036,-0.05104632615705817,-0.1565327961566254,-0.038085761835627986,-0.030598844983072172,-0.20193881893508508
6,7,27077,33360,14.99796875577058,-852.6499999999526,-0.03148982531299452,925.6699999999327,3.7645353478244488,1.9921718788475835,-0.5291946269009995,-0.17698218660363438,-57.0,0.0733483522300609,61.250000000000455,8090.210000000036,-8942.85999999999,-7.448070291673276,-0.04304896097474559,-0.042397534834918114,-0.1510408661503626,-0.03148982531299452,-0.02555905275779234,-0.1779265242299129
6,8,26191,31924,14.459165362147303,-810.8899999999628,-0.03096063533274647,853.4199999999464,3.91198721079802,2.05279376815422,-0.5247444987775058,-0.15384833212426455,-57.0,0.0687991421989753,61.250000000000455,7773.930000000032,-8584.819999999996,-7.147800906174891,-0.040523085155984795,-0.04194740953820412,-0.1520539784892218,-0.03096063533274647,-0.025400639017665795,-0.20124128032625868
7,1,33258,56586,20.39208611461904,-4998.800000000076,-0.15030368633111058,4998.080000000069,2.4483534977742973,2.1706723680330295,-0.8865845434518762,-0.1971748200934086,-57.08000000000038,0.062321541684207934,31.0,14721.500000000005,-19720.300000000083,-12.88891530834478,-0.2341018790987088,-0.12672107010095163,-0.26314608131673184,-0.15030368633111058,-0.08833987205315937,-0.7622864129400827
7,2,32331,46231,15.548544740342088,-5440.079999999976,-0.16826203952862503,5439.359999999966,2.7475681914754286,1.9548836284066045,-0.7114959455680854,-0.21713328796923254,-57.08000000000038,0.12374234223088483,55.24000000000024,9827.2,-15267.279999999977,-10.294518762438264,-0.2706509672743437,-0.17153527089444834,-0.2969127245612879,-0.16826203952862503,-0.11767169215461436,-0.7749251213497376
7,3,30897,40759,13.684176457261223,-4154.360000000015,-0.13445836165323544,4174.710000000015,3.2434311169454086,2.032097918637651,-0.6265272316162015,-0.2297618916615394,-57.0,0.14850913788825423,55.24000000000024,8591.709999999988,-12746.070000000003,-9.122645234479002,-0.19132209129683359,-0.1548790557931515,-0.2627162747183379,-0.13445836165323544,-0.10192497362545733,-0.5852074105104649
7,4,29808,37578,13.05354267310789,-3031.230000000037,-0.10169182769726372,3045.9600000000355,3.637131399535034,2.1129067077872006,-0.5809266907589073,-0.2233010713007674,-57.0,0.14096791689032107,55.24000000000024,8221.319999999998,-11252.550000000036,-8.952428651745095,-0.13275868688486375,-0.12576934174391644,-0.22928599853725862,-0.10169182769726372,-0.08066501676512951,-0.4554023279193925
7,5,28651,35199,13.116470629297405,-2058.970000000042,-0.0718638092911257,2070.950000000042,3.9005866620592817,2.1424534326769593,-0.5492644102787013,-0.21152795713936443,-57.0,0.12148066385117569,55.24000000000024,8051.340000000013,-10110.310000000056,-8.087830208233077,-0.09021378917480578,-0.09387784517335239,-0.19620602998386444,-0.0718638092911257,-0.058495127702492745,-0.3397366960991283
7,6,27821,33753,13.532942741094855,-1340.7900000000027,-0.048193450990259255,1365.4299999999955,4.011618553954137,2.113240371845957,-0.5267799875347063,-0.20519017408911552,-57.0,0.10608044882163475,55.24000000000024,7956.350000000029,-9297.140000000032,-7.810337019866674,-0.06075594634048435,-0.06711511503333481,-0.16950754394647455,-0.048193450990259255,-0.039723580126211085,-0.23487211901934693
7,7,27096,32962,14.134927664599942,-799.889999999974,-0.029520593445526055,972.4699999999705,4.056243239572159,2.130942558746746,-0.5253488099425496,-0.19289169373092993,-57.0,0.08409088672374887,55.24000000000024,8161.510000000037,-8961.40000000001,-7.835576631454389,-0.036772182835804156,-0.04102248635439628,-0.14988394641730596,-0.029520593445526055,-0.02426703476730702,-0.15304232584895627
7,8,26288,31726,13.7515216068168,-730.2499999999725,-0.027778834449177284,922.8999999999661,4.193885158763431,2.1983872752420575,-0.5241887157182561,-0.17462428991681667,-57.0,0.06416755427064409,55.24000000000024,7947.170000000038,-8677.420000000011,-7.9288766658169045,-0.03318463546770525,-0.03840957612314251,-0.149793090059342,-0.027778834449177284,-0.023017398978754728,-0.15907772316445726
8,1,33525,57261,19.97613721103654,-5707.310000000045,-0.1702404175988082,5707.730000000086,2.438625898000951,2.1728117067343606,-0.8909983726964886,-0.19501271403714276,-57.08000000000038,0.06914060438194765,37.99000000000024,14551.320000000014,-20258.630000000063,-12.634662562738669,-0.26562435118775,-0.14282954992155464,-0.27896746734381456,-0.1702404175988082,-0.09967185344300737,-0.8729708646913331
8,2,32434,46544,14.965776654128385,-6696.640000000012,-0.2064697539618922,6697.9500000000335,2.6022224072082847,1.8857807993407558,-0.7246808705193875,-0.21042754003000885,-57.08000000000038,0.12166501716305943,55.24000000000024,9153.580000000029,-15850.220000000043,-10.623272643944476,-0.3556451065697325,-0.19158038574582847,-0.3340050073664882,-0.2064697539618922,-0.143877621175662,-0.9811916916029516
8,3,30938,40722,12.644644126963605,-5646.0300000000425,-0.1824949899799613,5648.22000000005,3.0593300759203585,1.9668941717791424,-0.6429166265060263,-0.2295895231322848,-57.08000000000038,0.1466351843471893,55.24000000000024,7694.490000000005,-13340.520000000046,-9.459968273185705,-0.2756768657165034,-0.19037981793036804,-0.3129153386757988,-0.1824949899799613,-0.13864815087667703,-0.7948750774433702
8,4,29735,37243,11.592399529174374,-4594.460000000034,-0.15451353623675917,4602.130000000045,3.4844614829063083,2.0834319698288386,-0.59792079207921,-0.23200454010425284,-57.08000000000038,0.15445855052967888,55.24000000000024,7181.5900000000065,-11776.050000000041,-9.249712907602962,-0.2080274299528714,-0.16964005721703132,-0.2870876671322773,-0.15451353623675917,-0.12336439062374228,-0.6659935886053241
8,5,28576,34854,11.478163493840986,-3374.6600000000612,-0.11809420492721379,3386.160000000063,3.895374942149419,2.212249999999993,-0.5679170895881209,-0.22373396089958758,-57.08000000000038,0.13730187336692815,55.24000000000024,7256.179999999977,-10630.840000000037,-9.118757940275621,-0.14363782927343294,-0.1346358336216379,-0.24880496564323662,-0.11809420492721379,-0.09682274631319393,-0.5278331660172717
8,6,27634,33146,11.681262213215604,-2585.080000000044,-0.0935470796844483,2597.5100000000452,4.07729608052694,2.2361648079306042,-0.5484430769230788,-0.21619897589925283,-57.08000000000038,0.1177570203372662,55.24000000000024,7218.33999999999,-9803.420000000033,-8.660234784028066,-0.11085604690129,-0.11136784326212897,-0.22316572828344322,-0.0935470796844483,-0.07799070777771207,-0.4326897446916703
8,7,26724,31839,12.322257147133662,-1645.4600000000448,-0.06157236940577925,1657.62000000005,4.245674728942407,2.2514029760097114,-0.5302815499882945,-0.2085326859751516,-57.08000000000038,0.10310816120341319,55.24000000000024,7413.86999999998,-9059.330000000024,-8.316206058556219,-0.0715491289282376,-0.07547781895437906,-0.18751522967279405,-0.06157236940577925,-0.051680643236283956,-0.2952648363869255
8,8,26220,31316,12.753623188405797,-1224.760000000045,-0.04671090770404443,1233.0700000000468,4.288385249934975,2.2613247607655413,-0.5273138090379893,-0.19928006610729523,-57.08000000000038,0.08803457920162773,55.24000000000024,7561.86999999997,-8786.630000000016,-7.988819146710413,-0.05387613919912963,-0.059147445625356225,-0.17166135375869845,-0.04671090770404443,-0.03910972027078953,-0.23439829490469263
9,1,33428,57075,20.629412468589205,-5805.149999999949,-0.1736613019025951,5823.439999999975,2.291275165134974,2.0256554524362023,-0.8840734117226271,-0.19531953751345893,-57.0,0.06788585915998663,42.9099999999994,13968.920000000051,-19774.07,-12.590219514900266,-0.3042467307808095,-0.15395385112028467,-0.2838134426177065,-0.1736613019025951,-0.10171090670170738,-0.8891138291305271
9,2,32483,46563,15.494258535233815,-6226.57999999988,-0.1916873441492436,6228.5799999999035,2.601057407988119,1.869550963639989,-0.7187657442309435,-0.20799263717431368,-57.0,0.11184974191628605,55.24000000000024,9409.450000000064,-15636.029999999946,-11.224592678703369,-0.3331418251056082,-0.1945361222086255,-0.31772526180276867,-0.1916873441492436,-0.1337237720937199,-0.9216063931560952
9,3,30933,40679,12.552936992855527,-5557.069999999958,-0.17964859535124164,5562.129999999981,3.103573428000808,1.9931959824877765,-0.6422261398763521,-0.2167360100863125,-57.08000000000038,0.14779927585426741,55.24000000000024,7739.580000000036,-13296.649999999994,-10.228546546791609,-0.2659550045972617,-0.19771604044937757,-0.3114032613602072,-0.17964859535124164,-0.13660783205093432,-0.8288820823069446
9,4,29606,37102,11.342295480645816,-4524.789999999973,-0.15283354725393408,4536.379999999983,3.592475917403359,2.1437879690291957,-0.5967438664359163,-0.2297905829899316,-57.08000000000038,0.1647561305140864,55.24000000000024,7198.840000000038,-11723.63000000001,-9.678081031871784,-0.1975813708190248,-0.1824709339724343,-0.285904647916297,-0.15283354725393408,-0.12195542019298078,-0.6650992624037625
9,5,28498,34642,10.825321075163169,-3801.4499999999784,-0.1333935714786995,3814.439999999977,3.9260419574563157,2.2395397082658097,-0.5704319343843204,-0.22765626827613297,-57.08000000000038,0.14946633681896004,55.24000000000024,6908.980000000023,-10710.43,-8.473807778158806,-0.15983817649892604,-0.16936009712836944,-0.2662434819464072,-0.1333935714786995,-0.10973529241960564,-0.5859428887629018
9,6,27581,32927,10.742902722888946,-3040.1299999999615,-0.11022551756643927,3054.8199999999606,4.217264707528226,2.3288761390482766,-0.5522243208710629,-0.2254762940671695,-57.08000000000038,0.138461561703106,60.5300000000002,6900.460000000044,-9940.590000000004,-8.248642567930105,-0.12408229506615091,-0.14400147068113847,-0.24271050111322218,-0.11022551756643927,-0.09232939532906008,-0.48885634750411067
9,7,26593,31411,10.995374722671379,-2316.2699999999377,-0.08710074079644785,2337.7099999999364,4.41829440743736,2.372318741450086,-0.5369308884117676,-0.2152077927775447,-57.08000000000038,0.12368853332330774,60.5300000000002,6936.660000000052,-9252.929999999991,-8.011836037593184,-0.09491262639911281,-0.11675979594785521,-0.2170479899905267,-0.08710074079644785,-0.07374072777052426,-0.4047285633679718
9,8,25979,30502,11.447707763963201,-1548.7599999999386,-0.05961584356595476,1587.169999999939,4.605981581049067,2.406075991930077,-0.5223807237592263,-0.2023143372210859,-57.08000000000038,0.1024056289053998,60.5300000000002,7155.670000000049,-8704.429999999988,-7.465443748097357,-0.06329669620484242,-0.082937828744233,-0.18713955695296014,-0.05961584356595476,-0.050775686840205184,-0.2946693960735344
